Run,Iteration,dim-0,dim-1,dim-2,dim-3,dim-4,dim-5,dim-6,dim-7,dim-8,dim-9,dim-10,dim-11,dim-12,dim-13,dim-14,dim-15,dim-16,dim-17,dim-18,dim-19,dim-20,dim-21,dim-22,dim-23,dim-24,dim-25,dim-26,dim-27,dim-28,dim-29,dim-30,dim-31,dim-32,dim-33,dim-34,dim-35,dim-36,dim-37,dim-38,dim-39,dim-40,dim-41,dim-42,dim-43,dim-44,dim-45,dim-46,dim-47,dim-48,dim-49,dim-50,dim-51,dim-52,dim-53,dim-54,dim-55,dim-56,dim-57,dim-58,dim-59,dim-60,dim-61,dim-62,dim-63,dim-64,dim-65,dim-66,dim-67,dim-68,dim-69,dim-70,dim-71,dim-72,dim-73,dim-74,dim-75,dim-76,dim-77,dim-78,dim-79,dim-80,dim-81,dim-82,dim-83,dim-84,dim-85,dim-86,dim-87,dim-88,dim-89,dim-90,dim-91,dim-92,dim-93,dim-94,dim-95,dim-96,dim-97,dim-98,dim-99,dim-100,dim-101,dim-102,dim-103,dim-104,dim-105,dim-106,dim-107,dim-108,dim-109,dim-110,dim-111,dim-112,dim-113,dim-114,dim-115,dim-116,dim-117,dim-118,dim-119,dim-120,dim-121,dim-122,dim-123,dim-124,dim-125,dim-126,dim-127,dim-128,dim-129,dim-130,dim-131,dim-132,dim-133,dim-134,dim-135,dim-136,dim-137,dim-138,dim-139,dim-140,dim-141,dim-142,dim-143
1,11,1388.1443117600095,1386.7873873399064,1387.2602744055216,1387.2657353536902,1386.6313260541608,1387.1440622329776,1387.486652318463,1385.8700781252542,1386.3081675024225,1386.0084892936957,1386.5569885892012,1386.6924485927202,1387.4781773055604,1387.207598799101,1386.856008208919,1387.292195023685,1386.774658303843,1386.9108329824235,1386.9568184016382,1387.6037623482075,1387.6629954740743,1386.7286750143624,1387.3828171971695,1387.5625198631894,1387.2769468340998,1386.7361595570474,1387.1663343035962,1387.238296878508,1387.742394310557,1387.0217173611707,1386.304217657072,1385.7785821816067,1388.2489404177768,1387.0169857818275,1386.6463021468533,1386.5793755011373,1386.3895246265884,1387.5406242449872,1387.1004909571066,1387.014626684417,1386.9809687332822,1387.1582072302795,1387.9975830098924,1386.744635421988,1386.5030200181607,1386.9629215644368,1387.65992917407,1387.4373359659066,1386.8857585742733,1386.5768826495141,1386.9966576208626,1387.6219972848664,1386.9098879710737,1386.8763314440102,1387.451647107766,1385.8151012285612,1387.5286959181644,1387.2776030601754,1387.3757474842898,1387.9367173656772,1387.0615768297455,1387.5197744473512,1386.9413570337977,1386.822093040792,1386.7820314797882,1386.516185403133,1386.831239480197,1387.2110633805075,1387.3021349323644,1387.4357394496842,1386.9367130554347,1386.4297830654355,1387.3376480554884,1387.0895202354577,1387.220826431652,1387.579519081171,1386.473874013747,1387.4930489317976,1387.6214609450087,1386.3106613055509,1387.5162363337386,1387.0317794399418,1387.4057154155842,1386.7362780080393,1387.1238377031655,1387.4449940807267,1386.621334376524,1386.4129570912696,1387.1191538950966,1386.7072778059116,1386.8717652302564,1387.0623024558215,1386.672540406739,1387.13750664597,1387.705908759216,1388.07884120375,1387.7030061223236,1387.2936107028647,1386.1238791700916,1387.465918548818,1387.2013390911493,1387.4588557671102,1386.9570182950426,1388.025663084549,1387.2880366756276,1387.107831284622,1386.9939034054948,1386.8099600650726,1386.8311182357068,1387.8206230593835,1387.6963572837224,1387.5906173970454,1386.3751666194428,1387.9740494546177,1386.9949233397615,1386.7547742820148,1387.0253391552487,1387.7901596364497,1386.8334240407196,1386.3457953159243,1386.7221612522262,1386.2628950757205,1387.475946711733,1387.0234171886075,1386.9281504506212,1386.8302115931954,1386.485820984752,1387.0859120493926,1387.4185380577328,1387.8272725519353,1387.079428049238,1386.9280126007156,1386.6105511337328,1386.7727859243664,1387.391939140244,1386.5080771015644,1387.0489607503773,1386.8353234584604,1386.8923649045787,1387.2381481745701,1387.6873562884673,1387.6971535320768,1387.4236650301248,1386.8619791483509
1,12,1387.6948879010272,1387.1280583626808,1387.2835405000365,1387.622215838216,1387.053030038584,1387.8722331482643,1387.5893607078983,1386.0891476224801,1386.9622506406447,1387.07426998039,1386.609679179105,1387.1555535267898,1387.7091220038274,1387.3788006228856,1386.7580814783469,1387.5589183469633,1386.744358242702,1386.0917014414185,1386.5748570829755,1387.4624028596804,1387.0850703952758,1387.0399461784907,1387.0968210873953,1387.6966426346637,1387.2245532479383,1386.6927968914804,1387.0243977004416,1387.345326498801,1387.4007471995037,1387.5945211591818,1386.3547197202304,1386.2661530373973,1386.858868538153,1386.8657470725122,1385.926672092468,1387.0843087700794,1387.1977442497148,1387.2138543011847,1386.107588316813,1387.2941423004102,1386.8803080933121,1386.5075588105803,1388.091585540659,1387.4359582493464,1386.5392531551843,1386.833149536575,1387.2641808772185,1387.4343159183068,1387.423765811413,1387.4010431036347,1386.9430006621974,1387.7610350996213,1387.393205939079,1387.4470684723913,1386.4770250587412,1386.7825177787577,1387.344972736389,1386.9379645708786,1387.5701819102337,1386.9665063020202,1386.940809010289,1387.6055349492128,1386.8450043804748,1386.516387146959,1386.8233490890525,1387.2876743090776,1387.0264344622542,1386.841206844053,1387.6344030605612,1387.4547232580612,1386.7984480581347,1386.7962655600895,1386.5900638623914,1387.0776922662399,1387.0040883468948,1387.5910394636394,1387.0946641312034,1386.992273989311,1387.5561356982262,1385.9087919997753,1387.3255000836743,1387.1977474465061,1387.273898090071,1386.8509427141255,1386.7363919110198,1386.9867640645336,1387.3808839408139,1386.957424690051,1387.4712537538676,1387.0913993757435,1387.5418506852766,1387.3219973804758,1386.8381446051294,1387.2549515328283,1387.3747260808534,1386.7288009880451,1387.0023649457828,1387.1254849492125,1387.1908428387815,1387.5045953968033,1387.504478548619,1387.2937322533705,1386.559201671125,1386.8523465460614,1387.6490969171477,1386.9552369373937,1387.2072100925056,1387.0376062974499,1387.1594408300045,1388.245342783396,1386.8898989882753,1387.3636122544926,1386.6825125936873,1387.3390235389072,1387.2556595387496,1387.3000910301344,1386.7140977366817,1386.8915419654234,1386.8075904343427,1386.551924007972,1386.2206800734984,1386.6861994791686,1387.0523533906942,1387.247480842397,1386.6869540102516,1387.293088489365,1386.2842224842134,1386.4557721320564,1387.2609970906783,1387.323530958956,1386.2287400887597,1386.9126348787775,1386.604994292295,1387.5902756948524,1387.6455376170097,1387.1094853883026,1387.2234380887314,1386.8717609627088,1387.3130088249968,1387.3151671561561,1387.3999011667313,1387.682703090729,1387.1388983956813,1386.5681359314035
1,13,1386.9062301447864,1387.0166375146703,1387.9639201203713,1386.73732074256,1386.8725133076223,1387.4709012087426,1387.6623637434818,1386.966902566778,1386.7259621074713,1386.577983187975,1386.8652345681844,1386.8330939768148,1387.3231177980429,1387.558457797768,1386.7337420669548,1387.4470184446636,1386.9761649959291,1386.6321433147855,1387.0116959625375,1387.1225098258542,1387.3092183623407,1387.0454567372578,1386.7185597701578,1387.111580897538,1386.766439448711,1386.6508529705684,1386.6665483401077,1386.8787383245165,1387.3937626117063,1387.3882203351636,1387.046857456149,1386.2102351505087,1387.5505338793719,1387.0402020562149,1386.0320363325116,1387.035605120489,1386.9605916302933,1387.6777082457004,1386.6349478903967,1388.0329726298949,1386.4353459881913,1386.9219626006536,1387.5814296643098,1386.7541459201016,1387.326716347594,1387.1590623531406,1387.7408250631586,1387.6630153656315,1387.555048625253,1387.2449681128444,1387.0158754121758,1387.3485218997314,1387.2885495804871,1387.0100407784728,1387.569643799981,1385.9055272543837,1386.8407177472072,1386.8615444685654,1387.2649569697026,1386.4908181636795,1387.374223343694,1387.5722914599955,1386.85651679268,1387.2086749224022,1386.9001393895567,1387.2307133045842,1386.7763732973851,1386.76756624969,1387.061715333154,1387.3524203643221,1386.7631238650997,1386.9311405408748,1387.2092112042815,1387.2933633971154,1387.4454972115507,1387.0995877344922,1386.3827919250791,1386.8431027954664,1387.136438602219,1386.4172766067989,1386.6906454606578,1387.4183130974413,1387.4222189959714,1386.9349942257645,1387.1411159256688,1386.8246112379152,1386.9641343723401,1387.1332985966933,1387.366519801487,1387.032122211755,1387.8315157291406,1386.5865562397096,1386.9268726048574,1387.6260239538688,1387.100835029847,1387.1960341277063,1387.2618499255088,1387.3677897593836,1386.8821584712423,1387.3575943924284,1387.3961990553391,1387.232519750165,1386.8975146992586,1387.4386123136117,1387.3467960812152,1387.5568640744987,1386.659134673458,1387.1217471154798,1387.4268641174774,1387.5108622510775,1387.7169644429912,1386.9046825668638,1386.666049932369,1386.9805382569853,1387.274601039072,1386.6848974460272,1386.9944065596073,1387.1120624181478,1386.9113577456924,1386.6800942123614,1386.8042236968595,1387.2671626711915,1387.0876929764743,1386.8950546576605,1386.9824787361651,1387.4777522374575,1387.0699844045037,1387.1075420494146,1387.937843469388,1387.9634890092057,1386.4552116479201,1386.850865500545,1386.6234102216097,1387.4376562159675,1386.7897742048012,1386.5597104409142,1386.8426328806793,1386.3281605199513,1387.2807548195683,1386.615523991155,1386.871220144217,1387.307615364566,1387.5800350852553,1387.264615499386
1,14,1387.0460818356203,1387.05957076673,1386.97127815024,1386.9261254928797,1386.8725133076223,1386.9980797026808,1387.1873116017898,1386.6792595282805,1386.6868981253342,1387.0619623616913,1387.027546503188,1386.9514427523297,1387.482521735359,1387.3477636272567,1386.949221649166,1387.2433713863063,1386.8334457599879,1386.7182856541524,1387.313495112182,1387.1225098258542,1387.3802510576843,1387.2449741861876,1387.2179273508834,1387.5214702176256,1386.9461416249528,1386.9118486737996,1386.6665483401077,1387.238626169314,1387.213317521671,1387.0144248596189,1386.8695616173497,1386.3829710057737,1387.184072329467,1387.004010825957,1386.227469478915,1387.1097359495864,1386.760651111882,1387.3523469327015,1386.7122746705943,1387.4694520642845,1386.8635036374196,1386.9842668280521,1387.5814296643098,1386.9986550880044,1387.313062592809,1386.6773301988735,1387.7252356767553,1387.7505675332852,1387.6174682097499,1386.7944044207381,1387.5601955109332,1387.116666112321,1386.6784079180761,1386.807785397118,1387.5331634705256,1386.3708095518327,1386.7115796111439,1386.9655119412146,1386.9053415775827,1386.830741018956,1387.4042247265413,1387.0411329639726,1386.7706172197654,1387.2256383639601,1387.0103214939986,1387.3791313094623,1387.0410082450967,1386.5523163204648,1386.920414612075,1386.8928259549612,1386.7187475563192,1386.7750630437583,1387.147683246233,1387.23860898856,1387.5927425770356,1387.8310426863338,1386.7632786530987,1387.1814654252673,1387.5829580584941,1386.4758689217963,1387.1945535024465,1387.4037263904577,1387.0129662966692,1387.128685867886,1387.0661652671579,1386.8117614445757,1387.255226977213,1386.8404158335513,1387.3636754172474,1387.2886972794358,1387.4861837268454,1386.7809759660745,1386.8853801625762,1387.5121018066172,1387.0910208901716,1387.1960341277063,1387.3268980096589,1387.3165042815076,1386.9505923162192,1387.3575943924284,1386.583094661913,1387.2488868847852,1386.7111577574462,1387.232567385255,1386.9657903197642,1387.5751988845354,1386.659134673458,1387.0888230467576,1387.553544787482,1387.5108622510775,1387.5186365681352,1387.1481890140687,1386.553683888666,1386.7830241213856,1387.0766953050818,1386.736774918882,1387.008655221007,1387.1120624181478,1387.1694992670232,1387.0087561086,1386.8792322008505,1387.348309658956,1387.212085302735,1387.1716572144012,1387.0908476495658,1387.1437263805246,1387.0952189296165,1387.444957362586,1387.4346899294335,1387.9389668624842,1386.5023501998544,1386.9094108243432,1386.489414818249,1387.777665522873,1386.6879991746382,1386.5748244513095,1387.4018955673878,1386.5009952699754,1387.3299127945124,1386.8556338810663,1386.8775774530643,1387.1581319525978,1387.3635615403016,1387.1930098220937
1,15,1387.0460818356203,1387.05957076673,1386.97127815024,1387.0033396470649,1387.0982576748138,1386.9980797026808,1387.1873116017898,1386.4622679696236,1386.6868981253342,1386.9295435438326,1387.0572961764121,1386.8652520203648,1387.482521735359,1387.3477636272567,1386.949221649166,1387.2433713863063,1386.8334457599879,1386.5777054916837,1387.0486081376964,1387.1225098258542,1387.3802510576843,1387.2515057917053,1387.1882943658577,1387.5214702176256,1386.9461416249528,1386.9118486737996,1386.4224820565862,1387.238626169314,1387.213317521671,1387.4486382159416,1386.8695616173497,1387.1206281874881,1387.176024474951,1386.8800475200821,1386.227469478915,1387.1097359495864,1387.0155453427774,1387.3523469327015,1386.8114894219616,1387.4752679109959,1386.8635036374196,1386.9842668280521,1387.5814296643098,1386.774991984252,1387.313062592809,1386.7043907688428,1387.7252356767553,1387.3163541769625,1387.176840142819,1386.7944044207381,1387.5601955109332,1387.0899920751165,1386.6784079180761,1386.9558272022834,1387.5331634705256,1386.3708095518327,1386.7115796111439,1386.9655119412146,1387.0222511537902,1386.830741018956,1387.4042247265413,1387.3226306683312,1386.7706172197654,1387.2256383639601,1387.0103214939986,1387.405805346667,1386.978647533047,1386.5819493054905,1386.8800256245092,1386.8928259549612,1386.7187475563192,1386.9763786434678,1387.147683246233,1387.4767226869515,1387.5927425770356,1387.8310426863338,1386.7362180831296,1387.1814654252673,1387.799949617151,1386.4758689217963,1387.1945535024465,1387.1656126920661,1387.0129662966692,1387.128685867886,1387.0661652671579,1386.8117614445757,1387.255226977213,1386.8404158335513,1387.3636754172474,1386.9195523510903,1387.4861837268454,1387.0403788197796,1387.0944224089565,1387.5121018066172,1387.0910208901716,1387.1960341277063,1387.3268980096589,1387.305092361819,1386.9505923162192,1387.3575943924284,1386.5547907482235,1387.0902390405572,1386.8952676682322,1387.232567385255,1386.9657903197642,1387.2793658128192,1386.9053500476093,1386.9983703551604,1387.553544787482,1387.5108622510775,1387.322262273281,1387.1481890140687,1386.6796869184088,1386.9077934485927,1386.9624355887927,1386.7432902472178,1387.008655221007,1387.0475436065874,1387.3100794294921,1387.0087561086,1386.597734496492,1387.348309658956,1386.9658699285837,1387.1716572144012,1387.3705119914225,1387.1437263805246,1387.0952189296165,1387.5623890629429,1387.4346899294335,1387.7344167536364,1385.9969414908064,1386.9094108243432,1386.489414818249,1387.5833055527235,1386.9780163996434,1387.0107455010545,1387.1763712307034,1386.5009952699754,1387.3299127945124,1386.766835336073,1386.94798601963,1387.5272768809434,1387.3635615403016,1386.9916942223842
1,16,1387.2491575512165,1387.05957076673,1386.97127815024,1387.0033396470649,1387.0982576748138,1386.9980797026808,1387.1873116017898,1386.4622679696236,1386.6868981253342,1387.0072218545788,1387.0572961764121,1386.8652520203648,1387.482521735359,1387.3027819637693,1386.949221649166,1387.0577659408045,1387.1255234620835,1386.5777054916837,1387.0486081376964,1387.1225098258542,1387.3802510576843,1387.0992446686973,1386.983140527093,1387.5214702176256,1387.1646398127696,1386.9118486737996,1386.5207238320158,1387.238626169314,1387.2933949804758,1387.4486382159416,1387.0833046628911,1387.0710227299592,1387.176024474951,1386.9800686381266,1386.227469478915,1387.1097359495864,1386.9581580940453,1387.3523469327015,1387.1491627897,1387.6862157709245,1386.8635036374196,1386.6891040549397,1387.5814296643098,1386.774991984252,1387.313062592809,1386.7714847335376,1387.7252356767553,1387.648467891933,1387.176840142819,1386.7944044207381,1387.7653493496982,1387.0899920751165,1386.6784079180761,1386.9558272022834,1387.5331634705256,1386.4453923640945,1386.88426730544,1386.9655119412146,1387.0222511537902,1386.8982010911714,1387.1872745668084,1387.2062645070505,1386.6469266609306,1387.2256383639601,1387.0103214939986,1387.405805346667,1386.978647533047,1386.5278984456104,1386.8800256245092,1386.7271345115723,1386.745014292304,1387.05732602612,1387.0494414708035,1387.9631949387783,1387.4705959578755,1387.6835332552525,1386.7362180831296,1387.1551986892825,1387.5968739015548,1386.2502862812123,1387.1945535024465,1387.2185604730835,1387.0129662966692,1386.9830443063918,1387.0661652671579,1386.8117614445757,1387.0407751746218,1386.8404158335513,1387.3636754172474,1386.746864656794,1387.2801418376512,1387.0403788197796,1387.2814163559299,1387.0981709628832,1387.0910208901716,1386.886141195677,1387.3268980096589,1387.3007148815634,1386.9505923162192,1387.3575943924284,1386.4806368985194,1387.0902390405572,1386.8952676682322,1387.232567385255,1386.9657903197642,1387.2264180318018,1386.9053500476093,1386.9983703551604,1387.553544787482,1387.5108622510775,1387.1085192277396,1387.1481890140687,1386.6831908610714,1386.9077934485927,1386.952721513096,1386.6432691291734,1387.2887086986614,1387.0475436065874,1387.0491898182493,1387.0087561086,1386.597734496492,1387.405696907688,1386.9658699285837,1387.4815501464307,1387.3705119914225,1387.1887080440117,1387.0952189296165,1387.5657905814808,1387.358120027037,1387.648380940735,1386.3055440380108,1386.9094108243432,1386.6231940597893,1387.274703005519,1386.9877304753397,1387.0107455010545,1387.1763712307034,1386.6466368314698,1387.3299127945124,1386.766835336073,1386.94798601963,1387.6132434562487,1387.5353136169904,1386.9916942223842
1,17,1387.058471709044,1386.9933374939924,1387.2950292577575,1386.703842510143,1386.9809742003076,1386.9240821361457,1387.1873116017898,1386.4622679696236,1386.6868981253342,1387.3354652668097,1386.9441310089908,1387.048359829935,1387.5016086164394,1387.3306645730129,1386.8837147417255,1387.0597341632702,1387.1433563537398,1386.5777054916837,1387.0962586501012,1387.2262417556067,1387.4925814129379,1387.0992446686973,1386.7183592180124,1387.1538583588424,1387.1646398127696,1386.9118486737996,1386.5207238320158,1387.0344729314368,1387.2933949804758,1387.401756738428,1387.0833046628911,1386.9031433910786,1387.2809586272224,1386.9800686381266,1386.227469478915,1386.9974055943326,1386.9581580940453,1387.5341694858184,1387.058710098103,1387.6862157709245,1386.8635036374196,1386.7431477278235,1387.4291621231102,1387.005090080445,1387.2786184178863,1386.9112148339757,1387.7252356767553,1387.4853579282951,1387.0444213249607,1386.8888152466961,1387.7653493496982,1386.9867139650858,1387.0460197768593,1386.9558272022834,1387.5518109083246,1386.4453923640945,1386.88426730544,1386.9312499865382,1387.2119148428783,1386.8487794533105,1387.1872745668084,1387.1155133857617,1386.9413409550368,1387.3313553041169,1386.9699370992557,1387.3791313094623,1386.9080047471555,1386.6385890281374,1387.0620192145213,1386.9571173259587,1386.513063255452,1386.751547957423,1386.7817550715358,1387.7979619115981,1387.414094054863,1387.644915393143,1386.7362180831296,1387.284693710803,1387.5147481081317,1386.2542888975902,1387.1945535024465,1387.2185604730835,1387.0129662966692,1386.9208140360831,1387.0661652671579,1386.8117614445757,1386.9290755220677,1386.8404158335513,1387.3636754172474,1387.2802940667295,1387.2801418376512,1387.1143763863142,1387.1585648415148,1387.1639562287405,1387.0910208901716,1386.886141195677,1387.3268980096589,1387.2403010148296,1387.17280187825,1387.3575943924284,1386.7010844666224,1387.0902390405572,1387.1500564474009,1387.232567385255,1387.1619505045078,1387.4387285993114,1386.637171732252,1387.0888230467576,1387.553544787482,1387.5493505772927,1387.1085192277396,1387.1481890140687,1386.5571878313285,1386.9018972625702,1386.9636402781684,1386.657294018923,1387.2654413907062,1386.8817193257091,1387.090826412261,1387.1288032062087,1386.5612541670366,1387.405696907688,1386.9658699285837,1387.0071846463472,1387.1693622758348,1387.0087859942964,1387.2903805199132,1387.5657905814808,1387.358120027037,1387.7497092407739,1386.694326374699,1386.8326136660708,1386.6231940597893,1387.3287582950502,1386.714181964073,1386.9827850728614,1387.1799967816219,1386.6466368314698,1387.3939022022546,1386.9826844541662,1386.94798601963,1387.434784370076,1387.5353136169904,1386.892416853436
1,18,1387.0203085875075,1387.0183710864424,1387.3658549878044,1387.128749982975,1387.076572301301,1386.909180311685,1387.2644712525534,1386.2733894324415,1386.9705933998755,1387.286604654904,1386.8862647921276,1386.842609758642,1387.5032232787273,1387.2268379231443,1387.0647193134973,1387.1226181020531,1387.0809286420224,1386.5799802221397,1387.140900164271,1387.187632859304,1387.564777273076,1387.1459904608687,1386.7156454742967,1387.2565964194496,1387.1143752612566,1386.7726362319174,1386.512275446084,1386.9899657594162,1387.1866623052263,1387.1195953412025,1387.1087825715606,1386.8143472867118,1387.364724250207,1386.9892474161954,1386.2411037037912,1386.977528093214,1387.1883007443334,1387.4653096735587,1387.1166220213943,1387.6599929250408,1386.684633451873,1386.7727693054148,1387.4477794500078,1386.8300878721527,1387.0445690098577,1386.968307334814,1387.6195786866365,1386.9446494474778,1387.0506325976235,1386.8574564634612,1387.4107534936124,1387.3069687528948,1387.125036492079,1386.9090457137481,1387.4675514026358,1386.4439287449686,1386.9842645582667,1386.910470413125,1387.293494439053,1386.8585419700503,1387.2000271369322,1387.0683649257714,1386.9274838341976,1387.197259575154,1387.021695583853,1387.3626967148716,1387.1016278305306,1386.7305044440104,1386.9382666884846,1386.70249958476,1386.736742411747,1386.8762441674592,1386.9266712359945,1388.1867245973494,1387.3316491421715,1387.7453242349923,1386.7142120026692,1386.9214375464935,1387.5063840142523,1386.2765518437075,1387.376348371465,1387.382966737518,1386.862490861698,1386.7221348649466,1386.9789396969684,1386.7761811207936,1387.1802645236248,1387.2278767319535,1387.2632441213896,1387.078466765711,1387.5287483594025,1387.1083377417253,1387.0966594970344,1387.1755487008443,1387.0390904949284,1387.0371867648103,1387.2465916529563,1387.1527607389178,1387.2060966064828,1387.4399893679533,1386.6918633727691,1387.0352679991956,1387.1530710225238,1387.2542824733953,1387.0359035608267,1387.5342710482996,1386.32713489167,1387.1399080514964,1387.521069770246,1387.5405989174303,1387.0733538661395,1387.1134322340529,1387.055092950908,1386.8263390656546,1386.9311883477933,1387.0408178622872,1387.0908779218182,1387.2013795223068,1387.117699512755,1387.1141380046543,1386.5156118953112,1387.520320763205,1387.04275412749,1387.0172542943185,1387.2163648129776,1387.0893357117425,1386.9105966149896,1387.4954836460404,1387.2914323288628,1387.757099880436,1386.6738382169838,1386.8793357389081,1386.6817462585698,1387.1023958409828,1386.7775197712203,1386.9468879886224,1387.025157788537,1386.8314860796827,1387.407188280691,1386.8239837491478,1386.943774450254,1387.2675036597789,1387.0953579218979,1387.4870286318708
1,19,1387.0203085875075,1387.0183710864424,1387.3658549878044,1387.128749982975,1386.8369859289423,1386.909180311685,1387.2644712525534,1386.1251983592672,1386.9705933998755,1387.286604654904,1386.9124974457675,1386.842609758642,1387.657717240302,1387.2268379231443,1387.3043056858562,1387.1226181020531,1387.0809286420224,1386.5799802221397,1387.114667510631,1387.187632859304,1387.564777273076,1387.1459904608687,1386.7156454742967,1387.2565964194496,1387.1143752612566,1386.7726362319174,1386.512275446084,1386.9899657594162,1387.1866623052263,1387.1195953412025,1387.1087825715606,1386.8143472867118,1387.364724250207,1386.9892474161954,1386.2411037037912,1387.192893476378,1387.0796720000594,1387.4653096735587,1387.1166220213943,1387.6599929250408,1386.684633451873,1386.6790468683039,1387.4477794500078,1386.8300878721527,1387.0445690098577,1386.968307334814,1387.6195786866365,1386.9446494474778,1387.0719945035153,1386.8574564634612,1387.4194537930525,1387.3069687528948,1387.125036492079,1386.9090457137481,1387.4675514026358,1386.4439287449686,1387.1506179153714,1386.910470413125,1387.293494439053,1386.8585419700503,1387.1918038104882,1387.0683649257714,1386.9274838341976,1387.197259575154,1387.021695583853,1387.3626967148716,1387.1016278305306,1386.7305044440104,1386.9382666884846,1386.70249958476,1386.715380505855,1386.8762441674592,1386.9266712359945,1387.9150839880058,1387.3316491421715,1387.7453242349923,1386.7142120026692,1386.9214375464935,1387.5063840142523,1386.2765518437075,1387.376348371465,1387.382966737518,1386.862490861698,1386.7221348649466,1386.9789396969684,1386.7761811207936,1386.964899140461,1387.3673675056878,1387.2632441213896,1387.1956134134798,1387.4257600972055,1387.2113260039223,1387.0966594970344,1387.1755487008443,1387.0390904949284,1387.0371867648103,1387.2465916529563,1387.1527607389178,1387.2060966064828,1387.4399893679533,1386.6918633727691,1387.0352679991956,1387.1530710225238,1387.2542824733953,1387.0359035608267,1387.5342710482996,1386.32713489167,1387.1399080514964,1387.513425879184,1387.5405989174303,1387.0733538661395,1387.1134322340529,1387.055092950908,1386.9277053938274,1386.9311883477933,1387.0408178622872,1387.0908779218182,1387.2013795223068,1387.117699512755,1386.9477846475495,1386.5156118953112,1387.520320763205,1387.04275412749,1387.0172542943185,1387.2163648129776,1387.1979644560165,1386.9105966149896,1387.4954836460404,1387.2914323288628,1387.4581833828618,1386.6738382169838,1387.1782522364826,1386.6817462585698,1387.1023958409828,1386.7775197712203,1386.9468879886224,1387.025157788537,1386.8397094061268,1387.407188280691,1386.8239837491478,1386.943774450254,1387.2675036597789,1387.0953579218979,1387.4870286318708
1,20,1387.058471709044,1386.9569250534246,1387.2950292577575,1387.052808486273,1386.8872682244266,1386.9240821361457,1387.2512021991517,1386.2131691794145,1386.9374554079964,1387.3764357325122,1387.005002472967,1386.8816139220066,1387.656102578014,1387.1847092889266,1387.2057761096096,1387.2165950236063,1387.1433563537398,1386.5777054916837,1387.0700259964613,1387.2262417556067,1387.588431000315,1387.0992446686973,1386.6585893653314,1387.1538583588424,1387.2150150049617,1386.8259008417344,1386.569462225035,1386.9857345384173,1387.228332218814,1387.1087165179622,1387.0833046628911,1386.8615163744516,1387.2809586272224,1386.9800686381266,1386.227469478915,1387.1793937247724,1387.0745702979748,1387.5341694858184,1387.058710098103,1387.6862157709245,1386.6604929453758,1386.6799709804914,1387.4291621231102,1386.8592096839673,1387.028836175582,1386.9112148339757,1387.5572632846518,1386.9982879553786,1387.0657832308525,1386.8888152466961,1387.3909175455638,1387.236144652711,1387.1833242431144,1386.9558272022834,1387.5518109083246,1386.4453923640945,1387.1103905152258,1386.9312499865382,1387.2119148428783,1386.845423601561,1387.179051240364,1387.1155133857617,1386.9413409550368,1387.2375752147873,1386.9699370992557,1387.3791313094623,1387.0135354335562,1386.7760641199684,1386.9939732333553,1386.7088238490105,1386.6584472574884,1386.751547957423,1386.9412472349306,1387.9202692397553,1387.2674605012965,1387.644915393143,1386.6919545080336,1386.9992353819514,1387.5147481081317,1386.2542888975902,1387.441038019167,1387.4289697654235,1386.8216140583245,1386.763953175747,1386.9913239166217,1386.8117614445757,1386.9915661945806,1387.372484468967,1387.2997848198854,1387.1468834318362,1387.4174167512092,1387.2173646485112,1387.134660930031,1387.1382395673402,1387.0910208901716,1387.0363664752263,1387.3268980096589,1387.1293159796971,1387.17280187825,1387.4685794275606,1386.609271665539,1387.0902390405572,1387.1500564474009,1387.232567385255,1387.0356291364424,1387.4387285993114,1386.3344130280825,1387.0888230467576,1387.54590089642,1387.5493505772927,1387.1085192277396,1387.151054399717,1387.0522520098068,1387.003263590743,1386.9636402781684,1386.9406115078552,1387.1214549271747,1387.2078164891939,1387.090826412261,1386.962449849104,1386.5612541670366,1387.3983233589859,1386.9658699285837,1387.0071846463472,1387.1693622758348,1387.1174147385705,1386.9700564944517,1387.5657905814808,1387.3171495613346,1387.5539019198404,1386.694326374699,1387.131530163645,1386.6565713125135,1387.1951336606876,1386.714181964073,1386.9827850728614,1387.0332670133419,1386.7009742027224,1387.3939022022546,1386.9047854379105,1386.94798601963,1387.2742476854203,1387.1311456306473,1387.4480616960036
